id,content,visible
3015,"The number of financed properties used in determining the loan's eligibility for sale to Fannie Mae and minimum reserve requirements was based on the properties listed in the Real Estate Owned section.  However, it appears that there are at least twice the number of mortgages on the loan application or credit report when compared to the number of properties in the Real Estate Owned section of the application.  Confirm that all properties in the Real Estate Owned section are appropriately disclosed, and if changes to the loan application are needed, update the information and resubmit the loan casefile to DU.",False
3017,"The number of financed properties used in determining the loan's eligibility for sale to Fannie Mae and minimum reserve requirements was based on the number of mortgages or HELOCs listed on the loan application.  However, it appears that the credit report includes more mortgages and/or HELOCs than the loan application.  Confirm that all open mortgages and HELOCs are appropriately disclosed, and if changes to the loan application are needed, update the information and resubmit the loan casefile to DU.",False
3019,"This loan casefile is ineligible for sale to Fannie Mae as it does not meet the minimum amount of reserves required for the subject of the second home or investment property transaction of %a, and/or the minimum amount of reserves required for any other financed properties of %a. Refer to the Selling Guide for additional information.",True
3021,"Verify at least two nontraditional credit sources for each borrower that does not have traditional credit, one of which must be housing-related. A 12-month payment history is required for each source of nontraditional credit, which must be documented and assessed in accordance with the requirements specified in the Selling Guide.",True
3023,This loan casefile is eligible for delivery as a HomeReady mortgage loan.,True
3031,"Credit for %a: Historically, mortgages for borrowers with no installment tradelines have experienced an increased incidence of mortgage delinquencies.",True
3033,"Credit for %a: Historically, mortgages for borrowers with inactive installment credit activity have experienced a higher incidence of mortgage delinquencies than borrowers with recent installment activity.",True
3035,Credit for %a: Research has shown that borrowers with a minimal reduction in the balance of installment loans from the original loan amounts represent a higher risk of mortgage delinquencies.,True
3037,"Credit for %a: Historically, mortgages for borrowers with limited experience paying a significant installment debt have experienced an increased incidence of mortgage delinquencies.",True
3039,Credit for %a: The credit report indicates there are late payments on accounts. Research has shown that borrowers with late payments represent a higher risk of mortgage delinquency.,True
3041,"Desktop Underwriter has identified a preforeclosure sale that was reported within the last four years.  The lender must document that the event was completed four or more years from the disbursement date of the new loan in order for the loan to be eligible for delivery to Fannie Mae.  A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.
Borrower|Creditor|Account Number",True
3043,"The credit report has identified a preforeclosure sale but the information is incomplete. The lender must document that the event was completed four or more years from the disbursement date of the new loan in order for the loan to be eligible for delivery to Fannie Mae.  A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.
Borrower  | Creditor | Account Number",True
3045,"Desktop Underwriter has identified the following mortgage charge-off on the credit report. All mortgage charge-offs must have been completed four or more years from the disbursement date of the new loan. A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide. 
Borrower | Creditor | Account Number",True
3047,"The credit report has identified a mortgage charge-off but the information is incomplete.  The lender must document that the event was completed four or more years from the disbursement date of the new loan in order for the loan to be eligible for delivery to Fannie Mae.  A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.
Borrower  | Creditor | Account Number",True
3049,"Desktop Underwriter has identified the following deed-in-lieu of foreclosure that was reported within the last four years.  The lender must document that the event was completed four or more years from the disbursement date of the new loan in order for the loan to be eligible for delivery to Fannie Mae.  A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.
Borrower  | Creditor | Account Number",True
3051,"The credit report has identified a deed-in-lieu of foreclosure but the information is incomplete. The lender must document that the event was completed four or more years from the disbursement date of the new loan in order for the loan to be eligible for delivery to Fannie Mae.  A two-year waiting period is permitted if extenuating circumstances can be confirmed with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.  
Borrower | Creditor | Account Number",True
3055,"An income type has been entered on the loan application, but DU is unable to determine the specific type of income. All income included on the loan application must be eligible and documented according to the requirements of the Selling Guide.",True
3057,"Based on the seller paid closing costs and seller credits entered, the total amount of interested party contributions appears to exceed the total of the estimated closing costs, discount points and prepaids.  In order for the loan to be eligible for delivery, the lender must ensure that all interested party contribution requirements outlined in the Selling Guide have been met.  This may include adjustments to the LTV/CLTV to reflect the interested party contribution amount that exceeds the closing costs, discount points and prepaids.  This adjustment may cause the loan to exceed the maximum allowed LTV or CLTV, requiring the loan amount to also be reduced.",True
3059,"Based on the data entered, the total amount of lender credits appears to exceed the total of the estimated closing costs, discount points and prepaids.  The lender must review the transaction as lender credits may not be used as a source of funds to satisfy down payment requirements.",True
3061,"Based on the Homebuyer Education Completion Indicator at least one borrower on the loan has completed housing counseling prior to signing the sales contract.  Documentation of the completion of the housing counseling must be provided on Fannie Mae Form 1017.  If this indicator is incorrect, the data must be corrected and the loan casefile resubmitted to DU.",True
3063,DU's ability to contact the Collateral Underwriter (CU) service has been disabled due to technical issues with the CU service.  Resubmit at a later time in order to receive a complete set of CU messages.,True
3065,The Collateral Underwriter message service has encountered an unexpected error. Please resubmit at a later time for a complete set of collateral messages.,True
3067,The Collateral Underwriter message service is temporarily unavailable. Please resubmit at a later time for a complete set of collateral messages.,True
3071,Verification of Employment and/or Income (VOE/VOI) information on %a was not received from %a.  Either information was not ordered from %a by the lender or the Reference Number and borrower Social Security Number entered on the online loan application do not match those provided by %a.,False
3073,Tax return information on %a's income was not received from %a.  Either information was not ordered from %a by the lender or the Reference Number and borrower Social Security Number entered on the online loan application do not match those provided by %a.,False
3075,"Verification of Income (VOI) Information on %a was received; however, the number of months of income reported on the VOI, or the Years/Months on Job entered in DU, does not meet the minimum of %a months required for DU to validate the borrower's income.",True
3077,"Employment has not been validated for the reasons provided. If income from this employment is being used to qualify the borrower, perform and document a verbal verification of employment no more than 10 business days (or 120 business day for self-employment) prior to the note date. If the borrower is in the military, obtain either a military Leave and Earnings Statement within 31 calendar days prior to the note date or a verification of employment through the Defense Manpower Data Center (https://www.dmdc.osd.mil.appj.mla/). Lenders also have the option of obtaining the verbal verification of employment after the note date (and prior to delivery of the loan to Fannie Mae), but when using this option must ensure compliance with the Selling Guide.
Borrower Name|Vendor|VOE Reference #|Employer Name|Reason(s)",True
3079,"Employment has been validated.  The report shown below is acceptable documentation to support this employment provided closing occurs on or before the earliest date.  
Borrower Name|Vendor|VOE Reference #|Employer Name|Close By Date",True
3089,"It appears the following open/active mortgages or HELOCs on the credit report are not disclosed on the loan application.  In order to ensure the minimum reserve requirement for other financed properties (not belonging to the principal residence or the subject property) is accurately calculated, all open/active mortgages must be entered on the loan application.  If any of the following mortgages have not been provided on the loan application, they must be provided and the loan casefile resubmitted to DU.
Borrower|Creditor|Account Number",True
3091,"This loan casefile has been underwritten using ARM plan 3252. This ARM plan is a uniform hybrid ARM for MBS and has specific pooling requirements. Refer to the Selling Guide for the specific requirements. If this is not the ARM plan that will be used to close and deliver the loan, update the ARM plan and resubmit the loan casefile to DU.",False
3093,"The following tradeline(s) were identified by DU as disputed by the borrower.  Because DU issued an Approve recommendation when including the disputed information in the credit risk assessment, no further action is necessary.
Creditor|Account Number|Account Type|Credit Repository",False
3095,"The subject transaction is a cash-out refinance and it appears the borrower is only paying off the subject property mortgage(s) and student loans.  If this loan qualifies as a Student Loan Cash-Out Refinance, the maximum amount of cash back to borrower at closing is the lesser of 2% or $2,000.  Additionally, the loan must be delivered with SFC 003 and SFC 841.  Refer to the Selling Guide for additional details.",True
3097,"Based on the Homebuyer Education Completion Indicator, at least one borrower on the loan has completed some type of homebuyer education.  At least one borrower signing the Note must have used one of these options: 1) complete the Framework homeownership education course prior to the closing of the mortgage loan, 2) receive housing counseling prior to signing the sales contract from a HUD-approved agency as defined in the Selling Guide and certified by completion of Fannie Mae Form 1017, or 3) meet the alternative option for borrowers who have already completed a homeownership education course required by a Community Seconds or Down Payment Assistance Program and provided by a HUD-approved agency. Refer to the Selling Guide for details and other information.",True
3099,"Based on the years and months on job or start date for %a's current employment, employment has not begun with %a.  If the lender will not obtain a paystub and confirm the borrower has started employment prior to delivery of the mortgage loan, the lender must confirm the loan meets the requirements to document income and employment using an employment offer/contract, confirm the loan meets the applicable reserve requirements, and the loan must be delivered with SFC 707.  Refer to the Selling Guide for additional information.",True
3121,"The number of financed properties used in determining the loan's eligibility for sale to Fannie Mae and minimum reserve requirements was 1.  This reflects just the subject property since there are no properties in the REO, and no mortgages listed on the loan application or credit report.  If this information is incorrect, provide the correct number in the Number of Financed Properties field, or complete the Real Estate Owned section of the loan application and resubmit the loan casefile to DU.",False
3123,"Based on the years and months or start date on job for %a's current employment, employment has not begun with %a.  Based on the loan purpose, number of units, or occupancy, the lender will need to obtain a paystub and confirm the borrower has started employment prior to delivery of the mortgage loan.  Refer to the Selling Guide for additional information.",True
3125,Verify that the borrower held legal title to the lot for at least six months prior to the closing date of this mortgage loan.,True
3127,"Based on the credit data received, a borrower has frozen their account with one of the credit repositories. No data from that repository was used in underwriting the loan casefile. The lender remains responsible for preventing fraud, which includes, but is not limited to, ensuring the borrower's identity has been verified.  In addition, the lender must continue to investigate any liabilities or derogatory credit that is disclosed by the borrower but not reflected on the credit report.",True
3129,"Based on the credit data received, a borrower has frozen their account with one of the credit repositories, and there is no data available from the other two repositories. DU has evaluated the loan casefile using the guidelines specific to borrowers without traditional credit. The lender remains responsible for preventing fraud, which includes, but is not limited to, ensuring the borrowers identity has been verified.  In addition, the lender must continue to investigate any liabilities or derogatory credit that is disclosed by the borrower.",True
3131,"This loan casefile is ineligible because the amount of the improvements listed in line B of the Details of Transaction exceeds the lesser of 50 percent of the as-completed appraised value or $50,000.",True
3133,"Based on the data entered, the amount of the improvements listed in line B of the Details of Transaction exceeds the lesser of 50 percent of the as-completed appraised value or $50,000.  Confirm that the amount of improvements do not exceed the lesser of 50 percent of the as-completed appraised value or $50,000, otherwise the loan casefile is ineligible for delivery.",True
3135,"Verify that the cost of improvements as entered in Line B of the Details of Transaction does not exceed the lesser of 50 percent of the as-completed appraised value or $50,000. If the cost of improvements exceeds the lesser of 50 percent of the as-completed appraised value or $50,000, the loan is not eligible for delivery to Fannie Mae.",True
3137,"The subject property was submitted as MH Advantage.  Verify that the property is legally classified as real property and that it meets the MH Advantage guidelines in addition to all manufactured home guidelines established in the Fannie Mae Selling Guide.  If this property is located in a PUD, condominium, or cooperative project, the project may be required to be submitted to Fannie Mae for review, with the exception of PUD projects consisting of double-width manufactured homes.  Refer to the Selling Guide for additional information.",True
3139,"Delinquency or default on Federal debt or other financial obligation was declared on declaration f in Section VIII of the loan application. If the delinquent debt is Federal income taxes that have not already been satisfied, they must be paid prior to or at closing and funds sufficient to settle the accounts must be verified. Refer to the Selling Guide to determine eligibility to include the payment due under a federal income tax installment agreement in the DTI instead of requiring payment in full.",True
3141,"Based on the Owner of Existing Mortgage field on the online loan application, the existing loan is Fannie Mae owned.  The project eligibility review is waived if the lender can confirm that the project has the required project-related property and flood insurance coverage; and the project is not a condo hotel or motel, houseboat project, or a timeshare or segmented ownership project.  Because this indication was used to determine eligibility for the project review waiver, the lender must also document that the loan being refinanced is currently owned by Fannie Mae.",True
3143,"This loan casefile may be eligible towards Fannie Mae's Low-Income Purchase Goal.  This goal includes owner-occupied, purchase, conventional mortgages where the total qualifying income is equal to or less than 80% of AMI where the property is located.",True
3145,"This loan casefile may be eligible towards Fannie Mae's Very Low-Income Purchase Goal. This goal includes owner-occupied, purchase, conventional mortgages where the total qualifying income is equal to or less than 50% of AMI where the property is located.",True
3147,"This loan casefile may be eligible towards Fannie Mae's Low-Income Areas Purchase Sub-goal.  This goal includes owner-occupied, purchase, conventional mortgages with properties located in a low-income area census tract, or a minority census tract where the total qualifying income is equal to or less than 100% of AMI.",True
3149,"This loan casefile may be eligible towards Fannie Mae's Low-Income Areas Purchase Goal.  This goal includes owner-occupied, purchase, conventional mortgages with properties located in a low-income area census tract, or a minority census tract or a designated disaster area census tract where the total qualifying income is equal to or less than 100% of AMI.",True
3151,"This loan casefile may be eligible towards Fannie Mae's Low-Income Refinancing Goal.  This goal includes owner-occupied, refinance, conventional mortgages where the total qualifying income is equal to or less than 80% of AMI where the property is located.",True
3153,"The following liabilities were not included in the debt-to-income ratio because there are 10 payments or less remaining.
Borrower|Creditor|Remaining Months",True
3155,"If the Chapter 13 bankruptcy information on the credit report account below is inaccurate, and the bankruptcy was discharged two or more years or dismissed four or more years from the disbursement date of the new loan, the lender may instruct DU to disregard the bankruptcy information by entering ""Confirmed CR BK Incorrect"" in the Explanation field for question b. in the Declarations section and resubmitting the loan casefile to DU.  If the bankruptcy was the result of extenuating circumstances, and dismissed two or more years from the disbursement date of the new loan, the lender may instruct DU to disregard the bankruptcy information by entering ""Confirmed CR BK EC"" in the Explanation field for question b. in the Declarations section and resubmitting the loan casefile to DU.",True
3157,"If the non-Chapter 13 bankruptcy information on the credit report account below is inaccurate, and the bankruptcy was discharged or dismissed four years or more years from the disbursement date of the new loan, the lender may instruct DU to disregard the bankruptcy information by entering ""Confirmed CR BK Incorrect"" in the Explanation field for question b. in the Declarations section and resubmitting the loan casefile to DU.  If the bankruptcy was the result of extenuating circumstances, and was discharged or dismissed two or more years from the disbursement date of the new loan, the lender may instruct DU to disregard the bankruptcy information by entering ""Confirmed CR BK EC"" in the Explanation field for question b. in the Declarations section and resubmitting the loan casefile to DU.",True
3159,"The Chapter 13 bankruptcy information included on the following account was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information.  This was indicated by ""Confirmed CR BK Incorrect"" being entered in the Explanation field for question b. in the Declarations section.  The lender must document that the bankruptcy was discharged two or more years or dismissed four or more years from the disbursement date of the new loan.  If the account was subject to a bankruptcy that was not discharged two or more years or dismissed four or more years from the disbursement date of the new loan, the loan is not eligible for sale to Fannie Mae.
Source | Date Filed | Date Satisfied",True
3161,"The Chapter 13 bankruptcy information included on the following account was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information.  This was indicated by ""Confirmed CR BK EC"" being entered in the Explanation field for question b. in the Declarations section.  The lender must confirm that the bankruptcy was due to extenuating circumstances with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.  The lender must also confirm that the bankruptcy was dismissed two or more years from the disbursement date of the new loan, and that the loan complies with all other requirements specific to a bankruptcy due to extenuating circumstances, as specified in the Selling Guide.  If the account was subject to a bankruptcy due to extenuating circumstances that was not dismissed two or more years from the disbursement date of the new loan, or there were no extenuating circumstances and the bankruptcy was not discharged two or more years or dismissed four or more years from the disbursement date of the new loan, the loan is not eligible for sale to Fannie Mae.
Source | Date Filed | Date Satisfied",True
3163,"The non-Chapter 13 bankruptcy information included on the following account was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information. This was indicated by ""Confirmed CR BK Incorrect"" being entered in the Explanation field for question b. in the Declarations section. The lender must document that the bankruptcy was discharged or dismissed four or more years from the disbursement date of the new loan. If the account was subject to a bankruptcy that was not discharged or dismissed four or more years from the disbursement date of the new loan, the loan is not eligible for sale to Fannie Mae.
Source | Date Filed | Date Satisfied",True
3165,"The non-Chapter 13 bankruptcy information included on the following account was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information.  This was indicated by ""Confirmed CR BK EC"" being entered in the Explanation field for question b. in the Declarations section.  The lender must confirm that the bankruptcy was due to extenuating circumstances with an explanation from the borrower and documents to either confirm the event, or illustrate factors that lead to the event as specified in the Selling Guide.  The lender must also confirm that the bankruptcy was discharged or dismissed two or more years from the disbursement date of the new loan, and that the loan complies with all other requirements specific to a bankruptcy due to extenuating circumstances, as specified in the Selling Guide.  If the account was subject to a bankruptcy due to extenuating circumstances that was not discharged or dismissed two or more years from the disbursement date of the new loan, or there were no extenuating circumstances and the bankruptcy was not discharged or dismissed four or more years from the disbursement date of the new loan, the loan is not eligible for sale to Fannie Mae.
Source | Date Filed | Date Satisfied",True
3167,"DU was instructed to underwrite the loan casefile without the Chapter 13 bankruptcy information on the credit report by entering ""Confirmed CR BK EC"" or ""Confirmed CR BK Incorrect"" in the Explanation field for question b. in the Declarations section.  However, this instruction was not used as the Refer with Caution recommendation was not issued due to the bankruptcy waiting period requirements, but due to the overall risk of the loan.",True
3169,"DU was instructed to underwrite the loan casefile without the non-Chapter 13 bankruptcy information on the credit report by entering ""Confirmed CR BK EC"" or ""Confirmed CR BK Incorrect"" in the Explanation field for question b. in the Declarations section.� However, this instruction was not used as the Refer with Caution recommendation was not issued due to the bankruptcy waiting period requirements, but due to the overall risk of the loan.",True
3171,"If the credit report information indicating the mortgage below is currently past due by at least two payments is inaccurate, the lender may instruct DU to disregard the delinquency information by entering ""Confirmed Mtg Del Incorrect"" in the Explanation field for question f. in the Declarations section and resubmitting the loan casefile to DU.
Borrower|Creditor|Account Number",True
3173,"The mortgage delinquency information included on the account below was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information.  This was indicated by ""Confirmed Mtg Del Incorrect"" being entered in the Explanation field for question f. in the Declarations section.  The lender must document that the mortgage is not currently past due by two or more payments, and that it has not been 60 days or more past due in the last 12 months.  If the account is currently past due by two or more payments, or has been 60 days or more past due in the last 12 months, the loan is not eligible for sale to Fannie Mae.
Borrower | Creditor | Account Number",True
3175,"DU was instructed to underwrite the loan casefile without the credit report information indicating a mortgage is currently past due by at least two payments by entering ""Confirmed Mtg Del Incorrect"" in the Explanation field for question f. in the Declarations section.  However, this instruction was not used as the Refer with Caution recommendation was not issued due to the mortgage being past due, but due to the overall risk of the loan, or a recent bankruptcy.",True
3177,"DU was instructed by the user to underwrite the loan casefile without the foreclosure information on the credit report by entering ""Confirmed CR FC EC"" or ""Confirmed CR FC Incorrect"" in the Explanation field for question c. in the Declarations section.  However, this instruction was not used as the Refer with Caution recommendation was not issued due to the foreclosure waiting period requirements, but due to the overall risk of the loan, a recent bankruptcy, or a mortgage that is currently past due by at least two payments.",True
3179,"If the credit report information indicating the mortgage below was 60 days or more past due within the 12 months prior to the credit report date  is inaccurate, the lender may instruct DU to disregard the delinquency information by entering ""Confirmed Mtg Del Incorrect"" in the Explanation field for question f. in the Declarations section and resubmitting the loan casefile to DU.
Borrower|Creditor|Account Number",True
3181,"The mortgage delinquency information included on the account below was not used in the eligibility assessment because DU was instructed by the user to underwrite the loan casefile without this information.  This was indicated by ""Confirmed Mtg Del Incorrect"" being entered in the Explanation field for question f. in the Declarations section.  The lender must document that the mortgage has not been 60 days or more past due in the last 12 months.  If the account has been 60 days or more past due in the last 12 months, the loan is not eligible for sale to Fannie Mae.
Borrower | Creditor | Account Number",True
3183,"DU was instructed by the user to underwrite the loan casefile without the credit report information indicating a mortgage was 60 days or more past due within the 12 months prior to the credit report date by entering ""Confirmed Mtg Del Incorrect"" in the Explanation field for question f. in the Declarations section.  However, this instruction was not used as the Refer with Caution recommendation was not issued due to the mortgage delinquency, but due to the overall risk of the loan, a recent bankruptcy, a mortgage that is currently past due by at least two payments, or a recent foreclosure.",True
3185,The loan casefile is not eligible for an appraisal waiver because a recent appraisal with a matching property address was submitted to UCDP.,False
3189,"Based on information provided on a prior submission, it appears that the subject property address and/or Doc File ID have been modified.  As a reminder, the DU loan casefile ID is unique to an individual mortgage loan. The same casefile ID may not be used to underwrite more than one mortgage loan in DU.  If a new loan is being originated, a new DU loan casefile must be created.  The data associated to the existing loan casefile must then be updated to reflect the final terms of the loan it was originally used to underwrite.",True
3191,"This loan casefile was underwritten as a HomeStyle Energy loan. The lender must ensure that the loan complies with the HomeStyle Energy requirements specified in the Selling Guide.  This includes providing the appraiser with a copy of the energy report (if one was required) and ensuring the appraiser has provided an appraisal based on the as-completed appraised value.  The lender must also manage the completion escrow account in which improvement funds are held, monitor the completion of the HomeStyle Energy improvement work under the required timeframe and obtain the required documentation, and obtain one of the acceptable energy reports specified in the Selling Guide (when a report is required).  Refer to the Selling Guide for additional details.",True
3193,This case is ineligible because the amount of the energy improvements provided and the PACE lien payoff (if provided) exceeds 15 percent of the as-completed appraised value.,True
3195,Verify that the total amount of the PACE lien is being satisfied with the transaction.,True
3197,"Based on the loan application data, the amount of cash taken out of the subject property equity exceeds the limit of 2 percent of the loan amount or $2000.  Confirm that the excess cash taken out of the equity is being used to pay off unsecured loans or credit card debt for prior energy improvements.  Otherwise, this HomeStyle Energy mortgage is ineligible for delivery to Fannie Mae.",True
3199,This case is ineligible because cash-out refinances are not permitted in conjunction with a HomeStyle Energy mortgage.,True
3203,This construction or construction-permanent loan casefile is ineligible. HomeStyle Energy mortgages are used to finance energy improvements to an existing property.,True
3205,"The following message was issued by Collateral Underwriter:
Message ID|Message Text",True
3207,"The following message was issued by Collateral Underwriter:
Message ID|Message Text",True
3209,"This loan casefile received an asset report that was not used for the following reason(s). 
Borrower | Vendor | Reference # | Reason",True
3215,This loan casefile is ineligible because a High LTV loan casefile with an LTV ratio above 105 percent is not permitted on adjustable rate mortgages.,True
3217,This limited cash-out loan casefile was not underwritten as a high LTV refinance loan because the subject property was not identified as being associated to an existing Fannie Mae loan.,False
3219,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the Social Security number(s) on the existing Fannie Mae loan associated with the subject property does not match those entered on the loan application.  Confirm the subject property address is complete and that any unit numbers are included (if applicable).,True
3221,"This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan does not have a note date on or after October 1, 2017.",True
3223,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is a DU Refi Plus loan.,True
3225,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is a Refi Plus loan.,True
3227,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is subject to investor paid mortgage insurance.,True
3229,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is a pledged asset loan.,True
3231,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is subject to a negotiated credit enhancement.,True
3233,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is under review for Repurchase.,True
3235,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is not a conventional loan.,True
3237,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan is not a first lien.,True
3239,This limited cash-out loan casefile was not underwritten using the high LTV refinance option because the existing loan was liquidated.,True
3241,The borrower's existing loan has been identified as a Fannie Mae loan. The loan casefile was not underwritten as a high LTV refinance loan because it contains the following ineligible characteristic(s):,True
3243,"This loan casefile was underwritten according to the high LTV expanded eligibility guidelines offered on certain limited cash-out refinance loan casefiles where the borrower's existing loan is identified by DU as a Fannie Mae loan. By selling a high LTV loan to Fannie Mae, the lender represents and warrants that the borrower is receiving a benefit in the form of either a reduction in the monthly mortgage principal and interest payment, a reduction in the interest rate, a reduction in the amortization term, or movement to a more stable product.",True
3245,"Based on Fannie Mae data, the note date of the existing Fannie Mae loan is %a.  This high LTV refinance loan may not close until the existing loan is seasoned at least 15 months.",True
3247,"Confirm that the loan being refinanced with this high LTV transaction is also an adjustable rate mortgage (ARM) as a new ARM can only be used to refinance an existing ARM on a high LTV refinance loan. If the existing loan is not an ARM, the borrower must be offered a fixed rate mortgage, or the high LTV refinance loan is not eligible for delivery.",True
3249,"Confirm that the new loan is not being originated pursuant to Section 50(a)(6) of Article XVI of the Texas Constitution.  If so, the high LTV refinance loan is not eligible for delivery.",True
3251,"Confirm that no more than $5,000 in costs will be financed into the loan amount for this high LTV refinance transaction. The financing of closing costs, prepaid items, and discount points may not exceed $5,000 on a high LTV refinance loan.",True
3253,"The lender must determine if this high LTV refinance loan casefile is a higher-priced covered transaction under Regulation Z. If the lender does determine that the loan casefile is a higher-priced covered transaction, the loan must be underwritten using the Alternative Qualification Path and may not be delivered as a DU loan.",True
3255,"The Social Security numbers on the existing Fannie Mae loan associated with the subject property do not match those entered on the loan application for all borrowers.  The accuracy of the SSN on the loan application must be confirmed, and if incorrect, the SSN must be updated and the loan casefile resubmitted to DU. If the SSN on the loan application is determined to be correct, the lender must confirm that the borrowers on the existing Fannie Mae loan are the same borrowers that will be on the new loan. Acceptable documentation from the existing loan to confirm that the borrowers are the same on the new loan include a recent mortgage statement, the existing mortgage note or security instrument, or the most recent Form 1098.",True
3257,"The Social Security numbers on the existing Fannie Mae loan associated with the subject property are one or two digits different when compared to those entered on the loan application. The accuracy of the SSN on the loan application must be confirmed, and if incorrect, the SSN must be updated and the loan casefile resubmitted to DU. If the SSN on the loan application is determined to be correct, the lender must confirm that the borrowers on the existing Fannie Mae loan are the same borrowers that will be on the new loan. Acceptable documentation from the existing loan to confirm that the borrowers are the same on the new loan include a recent mortgage statement, the existing mortgage note or security instrument, or the most recent Form 1098.",True
3259,It appears that a borrower is being removed with this high LTV refinance transaction. Refer to the Selling Guide for additional requirements on removing a borrower with a high LTV refinance transaction.,True
3261,"It appears that a borrower is being added with this high LTV refinance transaction.  If a new borrower is being added with the transaction, the high LTV refinance loan is not eligible for delivery.",True
3263,"This attached property, detached property, or manufactured home is located in either a condominium, PUD, or cooperative project.  The project must not be a condo- or coop-hotel or motel, house boat project or a timeshare or segmented ownership project. The lender is not required to perform any additional review of the project. Confirmation of property and flood insurance coverage is required.",False
3265,"Verify that the term of the leasehold estate runs for at least five years beyond the maturity date of the mortgage, unless fee simple title will vest at an earlier date in the borrower.",True
3267,Mortgage insurance is not required for this high LTV loan casefile.,False
3269,Fannie Mae's records indicate that the existing Fannie Mae loan does not currently have mortgage insurance coverage in effect.  Mortgage insurance is not required for this high LTV loan casefile.,False
3271,"Mortgage insurance is required for this high LTV refinance loan casefile.  The lender may either obtain the level of mortgage insurance (MI) coverage that is in effect on the existing Fannie Mae loan or standard mortgage insurance coverage.  The lender should confirm the accuracy of the MI coverage in effect on the existing Fannie Mae loan prior to obtaining new MI at that specified level of coverage, or transferring the existing MI certificate.  Fannie Mae's records indicate that the amount of MI in effect on the existing Fannie Mae loan is %a%, and the standard level of MI coverage for this loan casefile is %a%.  Verify the MI premium is accurately reflected in the loan application.",True
3273,"Fannie Mae's records indicate that the existing Fannie Mae loan being refinanced with this high LTV refinance transaction contains the following mortgage insurance (MI) information:
MI Provider|MI Coverage Obtained|MI Certificate Number",True
3275,"The lender must obtain a verbal verification of employment for employment or self-employment income for at least one borrower, documentation of a non-employment income source, or documentation of liquid financial reserves equal to 12 months of the new monthly housing payment for this high LTV refinance loan.",True
3277,"DU accepts the purchase price submitted as the value for the subject property. This loan can be delivered to Fannie Mae without an appraisal and is eligible for representation and warranty relief on the value and marketability of the subject property if a home inspection report from a qualified home inspector is obtained, and the appraisal waiver is exercised by including Special Feature Code 801 and the Casefile ID in the loan delivery file. The lender must review the home inspection report to confirm that there are no physical deficiencies or conditions that affect the safety, soundness, or structural integrity of the property and that the property is not in C6 condition.  The borrower must also be given a copy of the home inspection report and must be notified of any lender-required repairs; and any deficiencies that impact the safety, soundness, or structural integrity of the property must be repaired prior to delivery of the loan.  If the appraisal waiver is not exercised, an appraisal based on an interior and exterior property inspection is required for this transaction.  If an appraisal is obtained for this transaction, or the Selling Guide states that the transaction is not eligible for an appraisal waiver, the appraisal waiver may not be exercised and the loan cannot be delivered with Special Feature Code 801. Note that DU is not able to identify all transactions that are ineligible for an appraisal waiver, including community land trusts or properties with resale restrictions, and Texas Section 50(a)(6) mortgages.",True
3279,"Based on the loan application, new subordinate financing is being obtained with this high LTV refinance transaction.  The simultaneous refinance of existing subordinate financing is permitted as long as the new subordinate lien loan amount does not exceed the existing unpaid principle balance.  New subordinate financing (that is not replacing existing subordinate financing) is not permitted.",True
3281,"Verify the payment history for the mortgage below. If the mortgage has had any delinquencies in the most recent six-month period; or in months 7 through 12, more than one 30-day delinquency or any delinquency greater than 30-days, the high LTV refinance loan is not eligible for delivery.
Borrower|Creditor|Payment|Balance",True
